team,where,date,round,season,player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Valencia,home,2017-08-18,1,2017-2018,Santi Mina,22,ESP,FW,21-254,12,0,0,0,0,1,0,0,0,5,2,0,1,0.1,0.1,0.0,0,0,1,1,100.0,0,2,0,0,0,9,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,50.0,1,0,1,2,0,0,0,0,2,3,1,5,,0,,4,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,100.0
Valencia,home,2017-08-18,1,2017-2018,Carlos Soler,18,ESP,"LM,CM",20-228,88,0,1,0,0,1,0,0,0,53,1,0,0,0.0,0.0,0.3,8,1,45,49,91.8,6,36,4,1,1,593,206,34,35,97.1,9,10,90.0,2,3,66.7,0.3,6,4,3,0,48,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,50.0,1,0,0,1,0,0,0,6,29,21,0,53,100.0,0,0.0,270,171,3,0,2,2,46,3,0,4,1,0,0,0,0,4,0,0,
Valencia,home,2017-08-18,1,2017-2018,Nemanja Maksimović,6,SRB,CM,22-204,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,1,2,50.0,1,1,0,0,0,19,15,0,0,,1,1,100.0,0,1,0.0,0.0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,1,0,4,,0,,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,
Valencia,home,2017-08-18,1,2017-2018,Álvaro Medrán,8,ESP,CM,23-156,72,0,0,0,0,1,0,0,0,56,1,3,0,0.0,0.0,0.0,3,0,44,48,91.7,4,33,1,0,0,972,330,16,17,94.1,18,19,94.7,10,10,100.0,0.0,0,6,0,0,47,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,50.0,1,0,0,4,1,0,1,10,36,11,1,56,,0,,196,112,3,0,1,1,42,1,0,3,1,0,0,0,0,5,0,0,
Valencia,home,2017-08-18,1,2017-2018,Nacho Gil,31,ESP,LM,21-343,18,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,6,11,54.5,0,11,1,0,0,46,4,6,7,85.7,0,0,,0,0,,0.0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0.0,1,0,1,1,0,0,0,0,5,8,1,13,,0,,58,36,2,0,1,1,10,1,0,0,1,0,0,0,0,2,0,0,
Valencia,home,2017-08-18,1,2017-2018,Daniel Parejo,10,ESP,CM,28-124,90,0,0,0,0,2,0,1,0,89,2,1,2,0.1,0.1,0.1,6,0,73,82,89.0,11,42,0,0,0,1303,546,32,34,94.1,29,32,90.6,8,10,80.0,0.2,3,8,1,0,73,9,3,0,1,4,1,5,2,2,0,0,0,1,1,1,0,1,4,25.0,3,0,2,3,0,0,0,17,55,19,0,89,,0,,218,65,2,0,0,2,57,1,0,3,0,0,0,0,0,10,1,0,100.0
Valencia,home,2017-08-18,1,2017-2018,João Cancelo,7,POR,RM,23-083,90,0,0,0,0,4,2,0,0,62,1,2,1,0.3,0.3,0.4,8,0,28,47,59.6,6,37,12,6,2,397,146,20,28,71.4,4,9,44.4,3,5,60.0,0.5,5,3,3,0,46,1,0,1,0,5,1,0,0,0,0,0,3,1,0,1,0,1,1,100.0,0,0,1,3,0,0,0,4,21,39,12,62,33.3,4,66.7,436,305,6,6,3,1,47,12,0,4,2,0,0,0,0,5,1,0,100.0
Valencia,home,2017-08-18,1,2017-2018,José Luis Gayà,14,ESP,LB,22-085,90,0,0,0,0,0,0,1,0,49,2,1,0,0.0,0.0,0.0,1,0,38,44,86.4,2,26,1,0,0,549,248,23,23,100.0,10,12,83.3,3,6,50.0,0.0,0,4,0,0,37,7,2,0,0,3,5,0,0,0,0,0,1,1,2,0,0,1,1,100.0,0,0,0,3,2,0,3,16,20,14,1,49,,0,,159,77,2,0,0,0,34,4,0,3,1,1,0,0,0,3,0,0,
Valencia,home,2017-08-18,1,2017-2018,Rúben Vezo,3,POR,CB,23-115,90,0,0,0,0,0,0,0,0,47,3,3,2,0.0,0.0,0.0,1,0,29,36,80.6,1,22,1,0,0,562,298,10,12,83.3,13,16,81.3,4,5,80.0,0.0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,3,100.0,0,0,2,6,3,0,5,27,20,0,0,47,,0,,107,51,0,0,0,0,23,0,0,0,0,0,0,0,0,6,0,0,
Valencia,home,2017-08-18,1,2017-2018,Ezequiel Garay,24,ARG,CB,30-312,90,0,0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,0,0,32,41,78.0,4,28,0,0,0,611,187,9,10,90.0,17,20,85.0,4,8,50.0,0.0,0,6,0,0,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,6,0,6,22,25,0,0,47,,0,,146,51,0,0,0,0,29,0,0,2,1,0,0,0,0,5,1,0,100.0
Valencia,home,2017-08-18,1,2017-2018,Nacho Vidal,30,ESP,RB,22-206,90,0,0,0,0,1,1,0,0,49,0,2,1,0.1,0.1,0.0,1,0,34,42,81.0,3,22,1,1,1,540,196,15,17,88.2,15,17,88.2,2,4,50.0,0.0,0,4,0,0,36,6,1,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,2,0.0,2,0,1,2,2,0,3,13,29,7,2,49,100.0,0,0.0,89,57,1,1,0,0,26,4,0,0,0,0,0,0,0,3,2,1,66.7
Valencia,home,2017-08-18,1,2017-2018,Neto,13,BRA,GK,28-030,90,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,0,0,8,16,50.0,0,9,0,0,0,267,210,1,1,100.0,2,2,100.0,5,13,38.5,0.0,0,0,0,0,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,13,17,0,0,0,17,,0,,127,65,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
Las Palmas,away,2017-08-18,1,2017-2018,Jonathan Calleri,9,ARG,FW,23-329,90,0,0,0,0,1,1,0,0,20,0,0,1,0.0,0.0,0.0,1,0,9,14,64.3,0,11,1,2,0,102,7,5,8,62.5,1,1,100.0,1,3,33.3,0.0,0,1,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,12,8,1,20,0.0,2,100.0,58,30,0,1,1,0,16,4,0,2,2,1,0,0,0,1,1,2,33.3
Las Palmas,away,2017-08-18,1,2017-2018,Vitolo,20,ESP,LM,27-289,90,0,0,0,0,0,0,0,0,61,2,2,3,0.0,0.0,0.1,3,0,43,52,82.7,5,44,6,3,1,481,117,30,33,90.9,8,8,100.0,1,2,50.0,0.1,1,1,2,0,51,1,0,0,0,2,1,0,0,0,0,0,4,1,1,1,0,0,0,,0,1,2,4,1,0,0,9,27,25,2,61,33.3,2,66.7,283,160,4,1,1,0,48,10,0,0,1,0,0,0,0,6,0,1,0.0
